Scenario,Year,Portfolio Return (Nominal),Portfolio Return (Real),Nominal Value,Real Value
Scenario 11,1955,0.03309,0.03360680340170075,2.532948101080672,1.7219401157139773
Scenario 11,1956,0.005899999999999999,0.05021925245353942,2.547892494877048,1.8084146610948943
Scenario 11,1957,0.19938,0.24300963830448774,3.055891300505634,2.2478768537920972
Scenario 11,1958,0.05800000000000001,0.02529314856090714,3.233132995934961,2.3047327370016855
Scenario 11,1959,-0.018429999999999995,-0.05654555940023065,3.17354635481988,2.1744103351199007
Scenario 11,1960,0.13581000000000001,0.1428959549205071,3.604545685267968,2.4851247763458786
Scenario 11,1961,-0.05094000000000001,-0.10084320227380394,3.4209301280604176,2.234516835849189
Scenario 11,1962,0.17366,0.2181214322781524,4.015008854099389,2.7219128485342594
Scenario 11,1963,-0.05819,-0.08330737784699249,3.781375488879346,2.495157426394832
Scenario 11,1964,-0.08698,-0.0698655256723717,3.4524714488566204,2.320831941164435
Scenario 11,1965,0.10207,0.09778862436497637,3.8048652096414153,2.5477829040732027
Scenario 12,1937,0.11335999999999999,0.10638974460896344,1.11336,1.1063897446089634
Scenario 12,1938,0.10429,0.10939320876029734,1.2294723144,1.2274212689112238
Scenario 12,1939,-0.03350000000000001,-0.06337823432503153,1.1882849918676,1.1496294761146408
Scenario 12,1940,0.033570000000000016,0.03688804173354754,1.2281757190445954,1.192037056207674
Scenario 12,1941,0.05351,0.012211760184473563,1.2938954017706716,1.206593926869088
Scenario 12,1942,0.0037800000000000056,-0.023560311284046787,1.2987863263893646,1.1781661983586118
Scenario 12,1943,0.12663,0.10410623284986276,1.4632516389000498,1.300820642940771
Scenario 12,1944,-0.037200000000000004,-0.031095904196437596,1.4088186779329679,1.2603704488511365
Scenario 12,1945,-0.007000000000000006,-0.013804747244016147,1.398956947187437,1.2429713533709192
Scenario 12,1946,0.17748,0.1106206376155443,1.6472438261742635,1.3804696370186664
Scenario 12,1947,0.07745,0.026142857142857023,1.7748228605114602,1.416559057529297
Scenario 12,1948,0.12345,0.13376728226864465,1.9939247426416,1.6060483128280236
Scenario 12,1949,-0.05304,-0.08417794970986459,1.8881669742918896,1.4708544587191734
Scenario 12,1950,0.029720000000000003,-0.02865767380435813,1.9442832967678445,1.4287031914275137
Scenario 12,1951,0.04102999999999999,0.08080357142857131,2.024057240434229,1.5441475118062546
Scenario 12,1952,0.03747,-0.013530474469906073,2.099898665233299,1.5232544633199911
Scenario 12,1953,0.10266,0.0988141504733433,2.3154742622061497,1.6737735590676845
Scenario 12,1954,0.010520000000000002,-0.040159574468084935,2.3398330514445584,1.6065555251795942
Scenario 12,1955,0.03309,0.03360680340170075,2.417258127116859,1.660546720868221
Scenario 12,1956,0.005899999999999999,0.05021925245353942,2.4315199500668485,1.7439381358543993
Scenario 12,1957,0.19938,0.24300963830448774,2.916316397711177,2.1677319114737794
Scenario 12,1958,0.05800000000000001,0.02529314856090714,3.0854627487784256,2.2225606767509047
Scenario 12,1959,-0.018429999999999995,-0.05654555940023065,3.0285976703184394,2.0968847399830697
Scenario 12,1960,0.13581000000000001,0.1428959549205071,3.4399115199243866,2.3965210872611897
Scenario 12,1961,-0.05094000000000001,-0.10084320227380394,3.2646824270994386,2.1548482265050732
Scenario 12,1962,0.17366,0.2181214322781524,3.8316271773895267,2.6248668080123965
Scenario 12,1963,-0.05819,-0.08330737784699249,3.60866479193723,2.4061960370392788
Scenario 12,1964,-0.08698,-0.0698655256723717,3.2947831283345295,2.238085886040752
Scenario 12,1965,0.10207,0.09778862436497637,3.6310816422436347,2.4569452260473468
Scenario 12,1966,0.08045,0.04704913266789412,3.923202160362135,2.5725423679453976
Scenario 13,1938,0.10429,0.10939320876029734,1.10429,1.1093932087602973
Scenario 13,1939,-0.03350000000000001,-0.06337823432503153,1.067296285,1.0390818260168886
Scenario 13,1940,0.033570000000000016,0.03688804173354754,1.1031254212874502,1.0774115197795704
Scenario 13,1941,0.05351,0.012211760184473563,1.1621536625805415,1.0905686108791077
Scenario 13,1942,0.0037800000000000056,-0.023560311284046787,1.1665466034250958,1.0648744749301855
Scenario 13,1943,0.12663,0.10410623284986276,1.3142663998168156,1.1757345449731427
Scenario 13,1944,-0.037200000000000004,-0.031095904196437596,1.2653756897436301,1.1391740162022157
Scenario 13,1945,-0.007000000000000006,-0.013804747244016147,1.2565180599154246,1.1234480068415933
Scenario 13,1946,0.17748,0.1106206376155443,1.4795248851892142,1.2477245416863227
Scenario 13,1947,0.07745,0.026142857142857023,1.594114087547119,1.280343626133265
Scenario 13,1948,0.12345,0.13376728226864465,1.7909074716548108,1.4516117133710935
Scenario 13,1949,-0.05304,-0.08417794970986459,1.6959177393582396,1.3294180155646913
Scenario 13,1950,0.029720000000000003,-0.02865767380435813,1.7463204145719664,1.2913199877250012
Scenario 13,1951,0.04102999999999999,0.08080357142857131,1.817971941181854,1.3956632545902803
Scenario 13,1952,0.03747,-0.013530474469906073,1.886091349817938,1.3767792685554605
Scenario 13,1953,0.10266,0.0988141504733433,2.0797174877902473,1.5128245423670794
Scenario 13,1954,0.010520000000000002,-0.040159574468084935,2.101596115761801,1.4520701525007422
Scenario 13,1955,0.03309,0.03360680340170075,2.171137931232359,1.5008695886413124
Scenario 13,1956,0.005899999999999999,0.05021925245353942,2.18394764502663,1.5762421374131304
Scenario 13,1957,0.19938,0.24300963830448774,2.61938312649204,1.9592841691061877
Scenario 13,1958,0.05800000000000001,0.02529314856090714,2.7713073478285786,2.008840634668424
Scenario 13,1959,-0.018429999999999995,-0.05654555940023065,2.720232153408098,1.8952496172351838
Scenario 13,1960,0.13581000000000001,0.1428959549205071,3.0896668821624518,2.166073121102731
Scenario 13,1961,-0.05094000000000001,-0.10084320227380394,2.9322792511850966,1.9476393712115183
Scenario 13,1962,0.17366,0.2181214322781524,3.4414988659459,2.372461260421495
Scenario 13,1963,-0.05819,-0.08330737784699249,3.241238046936508,2.174817733772209
Scenario 13,1964,-0.08698,-0.0698655256723717,2.9593151616139703,2.0228729495606177
Scenario 13,1965,0.10207,0.09778862436497637,3.261372460159908,2.2206869125632727
Scenario 13,1966,0.08045,0.04704913266789412,3.5237498745797726,2.325168305726318
Scenario 13,1967,0.11705000000000002,0.12198674166331869,3.9362047973993355,2.608808011160691
Scenario 14,1939,-0.03350000000000001,-0.06337823432503153,0.9665,0.9366217656749685
Scenario 14,1940,0.033570000000000016,0.03688804173354754,0.9989454050000002,0.9711719084557356
Scenario 14,1941,0.05351,0.012211760184473563,1.0523989736215502,0.9830316268996946
Scenario 14,1942,0.0037800000000000056,-0.023560311284046787,1.0563770417418397,0.9598710957678749
Scenario 14,1943,0.12663,0.10410623284986276,1.190146066537609,1.059799659569738
Scenario 14,1944,-0.037200000000000004,-0.031095904196437596,1.1458726328624098,1.0268442308883403
Scenario 14,1945,-0.007000000000000006,-0.013804747244016147,1.137851524432373,1.0126689058219507
Scenario 14,1946,0.17748,0.1106206376155443,1.3397974129886308,1.1246909858774103
Scenario 14,1947,0.07745,0.026142857142857023,1.4435647226246002,1.1540936216510624
Scenario 14,1948,0.12345,0.13376728226864465,1.6217727876326071,1.3084735889029024
Scenario 14,1949,-0.05304,-0.08417794970986459,1.5357539589765736,1.1983289649395479
Scenario 14,1950,0.029720000000000003,-0.02865767380435813,1.5813965666373573,1.1639876443519963
Scenario 14,1951,0.04102999999999999,0.08080357142857131,1.646281267766488,1.2580420031143673
Scenario 14,1952,0.03747,-0.013530474469906073,1.707967426869698,1.2410200979091588
Scenario 14,1953,0.10266,0.0988141504733433,1.8833073629121413,1.3636504446043975
Scenario 14,1954,0.010520000000000002,-0.040159574468084935,1.903119756369977,1.3088868230258701
Scenario 14,1955,0.03309,0.03360680340170075,1.9660939891082598,1.3528743251623772
Scenario 14,1956,0.005899999999999999,0.05021925245353942,1.9776939436439986,1.4208146624356184
Scenario 14,1957,0.19938,0.24300963830448774,2.3720065621277393,1.7660863196518108
Scenario 14,1958,0.05800000000000001,0.02529314856090714,2.5095829427311482,1.8107562033061497
Scenario 14,1959,-0.018429999999999995,-0.05654555940023065,2.4633313290966132,1.7083659808527658
Scenario 14,1960,0.13581000000000001,0.1428959549205071,2.797876356901224,1.9524845690404304
Scenario 14,1961,-0.05094000000000001,-0.10084320227380394,2.655352535280676,1.7555897727082055
Scenario 14,1962,0.17366,0.2181214322781524,3.116481056557518,2.1385215284241954
Scenario 14,1963,-0.05819,-0.08330737784699249,2.9351330238764364,1.960366907421833
Scenario 14,1964,-0.08698,-0.0698655256723717,2.679835153459664,1.823404842924085
Scenario 14,1965,0.10207,0.09778862436497637,2.9533659275732913,2.0017130941740673
Scenario 14,1966,0.08045,0.04704913266789412,3.190964216446562,2.095891959104924
Scenario 14,1967,0.11705000000000002,0.12198674166331869,3.5644665779816327,2.351562990074483
Scenario 14,1968,0.06411000000000001,0.04879755568697042,3.7929845302960357,2.4663135160340617
Scenario 15,1940,0.033570000000000016,0.03688804173354754,1.03357,1.0368880417335475
Scenario 15,1941,0.05351,0.012211760184473563,1.0888763307,1.049550269837346
Scenario 15,1942,0.0037800000000000056,-0.023560311284046787,1.0929922832300458,1.024822538771723
Scenario 15,1943,0.12663,0.10410623284986276,1.2313978960554666,1.1315129526228793
Scenario 15,1944,-0.037200000000000004,-0.031095904196437596,1.1855898943222032,1.09632753425109
Scenario 15,1945,-0.007000000000000006,-0.013804747244016147,1.1772907650619477,1.0811930097440983
Scenario 15,1946,0.17748,0.1106206376155443,1.3862363300451424,1.2007952698674598
Scenario 15,1947,0.07745,0.026142857142857023,1.4936003338071386,1.2321874890654232
Scenario 15,1948,0.12345,0.13376728226864465,1.67798529501563,1.3970138607231302
Scenario 15,1949,-0.05304,-0.08417794970986459,1.588984954968001,1.2794160982111948
Scenario 15,1950,0.029720000000000003,-0.02865767380435813,1.63620958782965,1.2427510090086138
Scenario 15,1951,0.04102999999999999,0.08080357142857131,1.7033432672183004,1.3431697289329705
Scenario 15,1952,0.03747,-0.013530474469906073,1.76716753944097,1.3249960052068923
Scenario 15,1953,0.10266,0.0988141504733433,1.94858495903998,1.4559243598419849
Scenario 15,1954,0.010520000000000002,-0.040159574468084935,1.9690840728090808,1.3974550570930118
Scenario 15,1955,0.03309,0.03360680340170075,2.0342410647783336,1.444419054459449
Scenario 15,1956,0.005899999999999999,0.05021925245353942,2.046243087060526,1.5169566996040509
Scenario 15,1957,0.19938,0.24300963830448774,2.454223033758654,1.8855917984984008
Scenario 15,1958,0.05800000000000001,0.02529314856090714,2.596567969716656,1.933284351983049
Scenario 15,1959,-0.018429999999999995,-0.05654555940023065,2.5487132220347783,1.8239657068204551
Scenario 15,1960,0.13581000000000001,0.1428959549205071,2.8948539647193217,2.084603028238822
Scenario 15,1961,-0.05094000000000001,-0.10084320227380394,2.7473901037565196,1.8743849834015502
Scenario 15,1962,0.17366,0.2181214322781524,3.2245018691748766,2.283228520621757
Scenario 15,1963,-0.05819,-0.08330737784699249,3.036868105407591,2.093018739543291
Scenario 15,1964,-0.08698,-0.0698655256723717,2.7727213175992382,1.946788885062974
Scenario 15,1965,0.10207,0.09778862436497637,3.055732982486592,2.1371626920623084
Scenario 15,1966,0.08045,0.04704913266789412,3.301566700927638,2.2377143430940216
Scenario 15,1967,0.11705000000000002,0.12198674166331869,3.6880150832712184,2.510685824581335
Scenario 15,1968,0.06411000000000001,0.04879755568697042,3.9244537302597364,2.63320115591883
Scenario 15,1969,0.00939,-0.05690927777258714,3.9613043507868753,2.4833475799055478
Scenario 16,1941,0.05351,0.012211760184473563,1.05351,1.0122117601844736
Scenario 16,1942,0.0037800000000000056,-0.023560311284046787,1.0574922677999998,0.9883637360291545
Scenario 16,1943,0.12663,0.10410623284986276,1.1914025136715138,1.091258561272566
Scenario 16,1944,-0.037200000000000004,-0.031095904196437596,1.1470823401629335,1.057324889597692
Scenario 16,1945,-0.007000000000000006,-0.013804747244016147,1.139052763781793,1.0427287867419888
Scenario 16,1946,0.17748,0.1106206376155443,1.3412118482977857,1.1580761099914705
Scenario 16,1947,0.07745,0.026142857142857023,1.4450887059484492,1.188351528295533
Scenario 16,1948,0.12345,0.13376728226864465,1.6234849066977852,1.3473140826154169
Scenario 16,1949,-0.05304,-0.08417794970986459,1.5373752672465348,1.2338999455256239
Scenario 16,1950,0.029720000000000003,-0.02865767380435813,1.5830660601891018,1.1985392433795352
Scenario 16,1951,0.04102999999999999,0.08080357142857131,1.6480192606386606,1.2953854947418992
Scenario 16,1952,0.03747,-0.013530474469906073,1.709770542334791,1.2778583143766074
Scenario 16,1953,0.10266,0.0988141504733433,1.8852955862108807,1.4041287981370303
Scenario 16,1954,0.010520000000000002,-0.040159574468084935,1.9051288957778192,1.3477395831054637
Scenario 16,1955,0.03309,0.03360680340170075,1.9681696109391074,1.3930328023115792
Scenario 16,1956,0.005899999999999999,0.05021925245353942,1.979781811643648,1.4629898682869258
Scenario 16,1957,0.19938,0.24300963830448774,2.374510709249159,1.8185105070224619
Scenario 16,1958,0.05800000000000001,0.02529314856090714,2.51223233038561,1.8645063634361516
Scenario 16,1959,-0.018429999999999995,-0.05654555940023065,2.4659318885366033,1.7590768081103647
Scenario 16,1960,0.13581000000000001,0.1428959549205071,2.8008300983187593,2.0104417683838127
Scenario 16,1961,-0.05094000000000001,-0.10084320227380394,2.658155813110402,1.8077023824749798
Scenario 16,1962,0.17366,0.2181214322781524,3.1197711516151543,2.202001015273051
Scenario 16,1963,-0.05819,-0.08330737784699249,2.9382316683026684,2.018558084674238
Scenario 16,1964,-0.08698,-0.0698655256723717,2.682664277793702,1.8775304629882565
Scenario 16,1965,0.10207,0.09778862436497637,2.956483820628105,2.0611315841672155
Scenario 16,1966,0.08045,0.04704913266789412,3.194332943997636,2.158106037516686
Scenario 16,1967,0.11705000000000002,0.12198674166331869,3.568229615092559,2.421366361197282
Scenario 16,1968,0.06411000000000001,0.04879755568697042,3.7969888157161438,2.5395231210463636
Scenario 16,1969,0.00939,-0.05690927777258714,3.8326425406957183,2.395000694340829
Scenario 16,1970,-0.013679999999999994,-0.02043897109941395,3.7802119907390006,2.3460493443661203
Scenario 17,1942,0.0037800000000000056,-0.023560311284046787,1.00378,0.9764396887159532
Scenario 17,1943,0.12663,0.10410623284986276,1.1308886614,1.0780931463132637
Scenario 17,1944,-0.037200000000000004,-0.031095904196437596,1.08881960319592,1.0445688651206704
Scenario 17,1945,-0.007000000000000006,-0.013804747244016147,1.0811978659735486,1.0301488559587106
Scenario 17,1946,0.17748,0.1106206376155443,1.273088863226534,1.1441045792437867
Scenario 17,1947,0.07745,0.026142857142857023,1.3716895956834292,1.1740147418154456
Scenario 17,1948,0.12345,0.13376728226864465,1.5410246762705486,1.3310595031714223
Scenario 17,1949,-0.05304,-0.08417794970986459,1.4592887274411588,1.219013643252621
Scenario 17,1950,0.029720000000000003,-0.02865767380435813,1.5026587884207099,1.1840795479012252
Scenario 17,1951,0.04102999999999999,0.08080357142857131,1.5643128785096114,1.2797574042271722
Scenario 17,1952,0.03747,-0.013530474469906073,1.6229276820673664,1.2624416793416031
Scenario 17,1953,0.10266,0.0988141504733433,1.7895374379084021,1.3871887814078845
Scenario 17,1954,0.010520000000000002,-0.040159574468084935,1.8083633717551988,1.3314798702396426
Scenario 17,1955,0.03309,0.03360680340170075,1.8682021157265785,1.3762266524721083
Scenario 17,1956,0.005899999999999999,0.05021925245353942,1.8792245082093653,1.4453397261658945
Scenario 17,1957,0.19938,0.24300963830448774,2.253904290656149,1.7965712102485758
Scenario 17,1958,0.05800000000000001,0.02529314856090714,2.3846307395142055,1.8420121527696418
Scenario 17,1959,-0.018429999999999995,-0.05654555940023065,2.340681994984959,1.7378545451692593
Scenario 17,1960,0.13581000000000001,0.1428959549205071,2.658570016723866,1.9861869299141641
Scenario 17,1961,-0.05094000000000001,-0.10084320227380394,2.523142460071952,1.7858934795872443
Scenario 17,1962,0.17366,0.2181214322781524,2.961311379688047,2.1754351232510274
Scenario 17,1963,-0.05819,-0.08330737784699249,2.788992670504,1.9942053274567353
Scenario 17,1964,-0.08698,-0.0698655256723717,2.546406088023562,1.8548791239553264
Scenario 17,1965,0.10207,0.09778862436497637,2.8063177574281264,2.03626520185023
Scenario 17,1966,0.08045,0.04704913266789412,3.032086021013219,2.1320697134790976
Scenario 17,1967,0.11705000000000002,0.12198674166331869,3.3869916897728163,2.3921539508254583
Scenario 17,1968,0.06411000000000001,0.04879755568697042,3.6041317270041517,2.50888521645267
Scenario 17,1969,0.00939,-0.05690927777258714,3.637974523920721,2.3661063707700274
Scenario 17,1970,-0.013679999999999994,-0.02043897109941395,3.5882070324334854,2.3177455910397198
Scenario 17,1971,0.05256,-0.010193718262177853,3.776803194058189,2.294119145481256
